Name,name1,Team,Oppt,week,Points_FD,Salary_FD,Points_DK,Salary_DK,Points_YH,Salary_YH,gsis_id,status,game_id,posteam,defteam,receiver_player_name,posteam_color,posteam_logo,defteam_color,defteam_logo,ntargets,receptions,receiving_epa,receiving_success,receiving_yards,receiving_touchdown,receiving_fumble,receiving_fumble_lost,receiving_air_yards_comp,receiving_yards_after_catch,receiving_interception,check1,position,depth_chart_position,team,jersey_number,headshot_url,ntargets_c.0-5,ntargets_e.10-20,ntargets_a.<0,ntargets_d.5-10,ntargets_b.=0,ntargets_f.20+,ntargets_j.other,receptions_c.0-5,receptions_e.10-20,receptions_a.<0,receptions_d.5-10,receptions_b.=0,receptions_f.20+,receptions_j.other,rusher_player_name,nrush,nrush_neg,rushing_yards_neg,rush_epa,rush_success,rushing_yards,rushing_touchdown,rushing_fumble,rushing_fumble_lost,qb_kneel,left-end,left-tackle,left-guard,middle,right-guard,right-tackle,right-end,rushing_yards_le,rushing_yards_lt,rushing_yards_lg,rushing_yards_mid,rushing_yards_rg,rushing_yards_rt,rushing_yards_re
"Bryant, Harrison",Ha.Bryant,CLE,CIN,7,19.6,4400,21.6,2500,19.6,10,00-0036232,Active,2020_07_CLE_CIN,CLE,CIN,H.Bryant,#fb4f14,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,#000000,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,5,4,7.43392140063224,4,56,2,0,0,30,26,0,0,TE,RTE,CLE,88,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4040774.png,1,2,0,2,0,0,0,1,1,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bryant, Harrison",Ha.Bryant,CLE,DAL,4,5.7,4400,7.7,2500,5.7,10,00-0036232,Active,2020_04_CLE_DAL,CLE,DAL,H.Bryant,#fb4f14,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,4,4,2.12850136001362,2,37,0,0,0,19,18,0,0,TE,RTE,CLE,88,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4040774.png,2,0,0,2,0,0,0,2,0,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bryant, Harrison",Ha.Bryant,CLE,JAC,12,-0.2,4700,1.3,2500,-0.2,10,00-0036232,Active,2020_12_CLE_JAX,CLE,JAC,H.Bryant,#fb4f14,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,2,1,-5.44418824574677,0,13,0,1,1,8,5,0,0,TE,RTE,CLE,88,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4040774.png,1,0,0,1,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bryant, Harrison",Ha.Bryant,CLE,NYG,15,2.9,4600,3.9,2500,2.9,10,00-0036232,Active,2020_15_CLE_NYG,CLE,NYG,H.Bryant,#fb4f14,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,#0b2265,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png,2,2,1.38070798816625,2,19,0,0,0,4,15,0,0,TE,RTE,CLE,88,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4040774.png,1,0,1,0,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bryant, Harrison",Ha.Bryant,CLE,NYJ,16,5.2,5000,6.7,2500,5.2,13,00-0036232,Active,2020_16_CLE_NYJ,CLE,NYJ,H.Bryant,#fb4f14,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,#203731,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png,7,3,0.221485919236641,3,37,0,0,0,22,15,0,0,TE,RTE,CLE,88,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4040774.png,1,2,0,3,0,1,0,1,0,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bryant, Harrison",Ha.Bryant,CLE,PIT,6,1.6,4200,2.1,2500,1.6,10,00-0036232,Active,2020_06_CLE_PIT,CLE,PIT,H.Bryant,#fb4f14,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,#000000,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,2,1,-6.36365964985453,1,11,0,0,0,1,10,1,0,TE,RTE,CLE,88,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4040774.png,2,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bryant, Hunter",Hu.Bryant,DET,MIN,17,0,4100,0,2500,0,10,00-0036008,Active,2020_17_MIN_DET,DET,MIN,H.Bryant,#005a8b,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,#4f2683,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png,1,0,-0.445389355067164,0,0,0,0,0,0,0,0,0,TE,TE,DET,86,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4243318.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bryant, Hunter",Hu.Bryant,DET,TEN,15,4.9,4000,5.4,2500,4.9,10,00-0036008,Active,2020_15_DET_TEN,DET,TEN,H.Bryant,#005a8b,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,2,1,2.10373464832082,1,44,0,0,0,32,12,0,0,TE,TE,DET,86,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4243318.png,0,0,0,0,0,2,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Burton, Trey",Tr.Burton,IND,BAL,9,1.1,5500,1.6,3500,1.1,14,00-0030710,Active,2020_09_BAL_IND,IND,BAL,T.Burton,#002c5f,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png,#241773,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png,4,1,-5.77928184811026,1,6,0,0,0,4,2,0,0,TE,RTE,IND,80,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16974.png,2,1,0,0,1,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Burton, Trey",Tr.Burton,IND,CIN,6,19.9,4700,21.9,3100,19.9,10,00-0030710,Active,2020_06_CIN_IND,IND,CIN,T.Burton,#002c5f,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png,#000000,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,5,4,5.47921033897224,4,58,1,0,0,37,21,0,0,TE,RTE,IND,80,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16974.png,2,1,0,2,0,0,0,1,1,0,2,0,0,0,T.Burton,1,0,0,0.723846677719848,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"Burton, Trey",Tr.Burton,IND,GNB,11,9.5,5200,10.5,3100,9.5,12,00-0030710,Active,2020_11_GB_IND,IND,GNB,T.Burton,#002c5f,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,5,2,-4.3417578805741,2,25,1,0,0,22,3,1,0,TE,RTE,IND,80,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16974.png,3,1,0,1,0,0,0,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Burton, Trey",Tr.Burton,IND,HOU,15,1.3,5400,1.8,2900,1.3,14,00-0030710,Active,2020_15_HOU_IND,IND,HOU,T.Burton,#002c5f,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png,#03202f,https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png,2,1,-0.26200373400934,1,8,0,0,0,2,6,0,0,TE,RTE,IND,80,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16974.png,1,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Burton, Trey",Tr.Burton,IND,TEN,12,11.7,5400,13.2,3200,11.7,13,00-0030710,Active,2020_12_TEN_IND,IND,TEN,T.Burton,#002c5f,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,6,3,2.77544491109438,3,42,1,0,0,38,4,0,0,TE,RTE,IND,80,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16974.png,0,6,0,0,0,0,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Burton, Trey",Tr.Burton,IND,CLE,5,5.8,4600,8.3,2900,5.8,10,00-0030710,Active,2020_05_IND_CLE,IND,CLE,T.Burton,#002c5f,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png,#fb4f14,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,6,5,1.43038910313044,5,33,0,0,0,20,13,0,0,TE,RTE,IND,80,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16974.png,2,1,0,2,1,0,0,2,0,0,2,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Burton, Trey",Tr.Burton,IND,DET,8,8.6,5300,10.1,3500,8.6,15,00-0030710,Active,2020_08_IND_DET,IND,DET,T.Burton,#002c5f,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png,#005a8b,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,4,3,-1.92299980419921,2,9,0,0,0,6,3,0,0,TE,RTE,IND,80,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16974.png,1,1,1,1,0,0,0,1,0,1,1,0,0,0,T.Burton,1,0,0,1.0605437256163,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"Burton, Trey",Tr.Burton,IND,HOU,13,1.6,5500,2.1,3500,1.6,14,00-0030710,Active,2020_13_IND_HOU,IND,HOU,T.Burton,#002c5f,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png,#03202f,https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png,3,1,-1.01910735794809,1,11,0,0,0,4,7,0,0,TE,RTE,IND,80,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16974.png,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Burton, Trey",Tr.Burton,IND,PIT,16,3.3,5200,4.8,2700,3.3,11,00-0030710,Active,2020_16_IND_PIT,IND,PIT,T.Burton,#002c5f,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png,#000000,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,4,3,-1.15108659205725,1,18,0,0,0,7,11,0,0,TE,RTE,IND,80,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16974.png,2,1,0,0,1,0,0,2,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Burton, Trey",Tr.Burton,IND,TEN,10,3.9,5500,5.4,3500,3.9,14,00-0030710,Active,2020_10_IND_TEN,IND,TEN,T.Burton,#002c5f,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,3,3,1.51268818078097,2,24,0,0,0,16,8,0,0,TE,RTE,IND,80,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16974.png,2,0,0,1,0,0,0,2,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butler, Hakeem",Ha.Butler,PHI,NYG,7,0,4500,0,2700,0,10,00-0035529,Active,2020_07_NYG_PHI,PHI,NYG,H.Butler,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,#0b2265,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png,1,0,-2.63816357363248,0,0,0,0,0,0,0,0,0,TE,,PHI,89,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3917940.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butt, Jake",Ja.Butt,DEN,TAM,3,1,4000,1.5,2500,1,10,00-0033564,Active,2020_03_TB_DEN,DEN,TAM,J.Butt,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png,#d50a0a,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,1,1,-0.142210476100445,0,5,0,0,0,4,1,0,0,TE,,DEN,80,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3045225.png,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butt, Jake",Ja.Butt,DEN,TEN,1,0.5,4000,1,2500,0.5,10,00-0033564,Active,2020_01_TEN_DEN,DEN,TEN,J.Butt,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,2,1,-4.83098218182568,0,0,0,0,0,-1,1,0,0,TE,,DEN,80,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3045225.png,1,0,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butt, Jake",Ja.Butt,DEN,NYJ,4,0,4200,0,2500,0,10,00-0033564,Active,2020_04_DEN_NYJ,DEN,NYJ,J.Butt,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png,#203731,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png,1,0,-0.530636040959507,0,0,0,0,0,0,0,0,0,TE,,DEN,80,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3045225.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carlson, Stephen",St.Carlson,CLE,BAL,1,0,4000,0,2500,0,10,00-0035039,Active,2020_01_CLE_BAL,CLE,BAL,S.Carlson,#fb4f14,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,#241773,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png,1,0,-1.60326403123327,0,0,0,0,0,0,0,0,0,TE,LTE,CLE,89,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3948283.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carlson, Stephen",St.Carlson,CLE,JAC,12,1.6,4000,2.1,2500,1.6,10,00-0035039,Active,2020_12_CLE_JAX,CLE,JAC,S.Carlson,#fb4f14,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,1,1,0.601724696636666,1,11,0,0,0,0,11,0,0,TE,LTE,CLE,89,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3948283.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carrier, Derek",De.Carrier,LVR,KAN,11,1.9,4000,2.4,2500,1.9,10,00-0029119,Active,2020_11_KC_LV,LVR,KAN,D.Carrier,#a5acaf,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,#e31837,https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png,1,1,0.832860550726764,1,14,0,0,0,-4,18,0,0,TE,TE,LVR,85,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15403.png,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carter, Cethan",Ce.Carter,CIN,BAL,17,2.6,4000,3.1,2500,2.6,10,00-0033338,Active,2020_17_BAL_CIN,CIN,BAL,C.Carter,#000000,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,#241773,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png,2,1,0.397712657868397,1,21,0,0,0,17,4,0,0,TE,TE,CIN,82,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3040470.png,0,1,0,1,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carter, Cethan",Ce.Carter,CIN,JAC,4,2.9,4000,3.4,2500,2.9,10,00-0033338,Active,2020_04_JAX_CIN,CIN,JAC,C.Carter,#000000,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,1,1,1.45907711738255,1,24,0,0,0,19,5,0,0,TE,TE,CIN,82,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3040470.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carter, Cethan",Ce.Carter,CIN,NYG,12,1,4000,1.5,2500,1,10,00-0033338,Active,2020_12_NYG_CIN,CIN,NYG,C.Carter,#000000,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,#0b2265,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png,1,1,0.418329974170774,1,5,0,0,0,5,0,0,0,TE,TE,CIN,82,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3040470.png,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carter, Cethan",Ce.Carter,CIN,TEN,8,0.7,4000,1.2,2500,0.7,10,00-0033338,Active,2020_08_TEN_CIN,CIN,TEN,C.Carter,#000000,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,1,1,0.628574825415853,1,2,0,0,0,2,0,0,0,TE,TE,CIN,82,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3040470.png,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carter, Cethan",Ce.Carter,CIN,IND,6,0,4000,0,2500,0,10,00-0033338,Active,2020_06_CIN_IND,CIN,IND,C.Carter,#000000,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,#002c5f,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png,1,0,-0.86052066157572,0,0,0,0,0,0,0,0,0,TE,TE,CIN,82,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3040470.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carter, Cethan",Ce.Carter,CIN,PHI,3,0.6,4000,1.1,2500,0.6,10,00-0033338,Active,2020_03_CIN_PHI,CIN,PHI,C.Carter,#000000,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,1,1,-0.408152923802845,0,1,0,0,0,0,1,0,0,TE,TE,CIN,82,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3040470.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Conklin, Tyler",Ty.Conklin,MIN,CAR,12,1,4000,1.5,2500,1,10,00-0034270,Active,2020_12_CAR_MIN,MIN,CAR,T.Conklin,#4f2683,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png,#0085ca,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png,2,1,-0.316077188937925,1,5,0,0,0,3,2,0,0,TE,TE,MIN,83,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3122920.png,1,0,0,0,0,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Conklin, Tyler",Ty.Conklin,MIN,CHI,15,13.2,4300,14.7,2500,13.2,10,00-0034270,Active,2020_15_CHI_MIN,MIN,CHI,T.Conklin,#4f2683,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png,#0b162a,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,4,3,1.23753246298293,3,57,1,0,0,5,52,0,0,TE,TE,MIN,83,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3122920.png,2,1,0,0,1,0,0,2,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Conklin, Tyler",Ty.Conklin,MIN,JAC,13,1.5,4000,2,2500,1.5,10,00-0034270,Active,2020_13_JAX_MIN,MIN,JAC,T.Conklin,#4f2683,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,1,1,0.89259651536122,1,10,0,0,0,7,3,0,0,TE,TE,MIN,83,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3122920.png,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Conklin, Tyler",Ty.Conklin,MIN,CHI,10,2.1,4000,3.1,2500,2.1,10,00-0034270,Active,2020_10_MIN_CHI,MIN,CHI,T.Conklin,#4f2683,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png,#0b162a,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,2,2,-0.0302528430474922,1,11,0,0,0,9,2,0,0,TE,TE,MIN,83,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3122920.png,1,0,0,1,0,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
