Name,name1,Team,Oppt,week,Points_FD,Salary_FD,Points_DK,Salary_DK,Points_YH,Salary_YH,logo,gsis_id,position.x,depth_chart_position.x,status,headshot_url,headshot_url2,team_logo_wikipedia,logo_def,receiver_player_name,nopass,noplays,yards_gained,yards_passing,interception,sack,qb_hits,incomplete_pass,complete_pass,yards_receiving,touchdown_pass,yards_after_catch,air_yards,air_yards2,epa_receiver,position.y,depth_chart_position.y,n,rusher_player_name,noruns,touchdown_rush,yards_rushing,epa_rusher
"Ebron, Eric",Er.Ebron,PIT,PHI,5,4.8,5100,8.3,4000,4.8,14,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,00-0031387,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,E.Ebron,6,6,43,43,0,0,0,1,5,43,0,10,43,33,0.18557050434174,TE,TE,1,,,,,
"Ebron, Eric",Er.Ebron,PIT,WAS,13,10.3,5600,13.8,4400,10.3,17,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,00-0031387,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png' height='12'></img>,E.Ebron,11,11,68,68,1,0,0,3,7,68,0,28,61,40,-6.35751314299171,TE,TE,1,,,,,
"Ebron, Eric",Er.Ebron,PIT,BAL,8,12.8,5100,14.8,3900,12.8,14,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,00-0031387,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,E.Ebron,5,5,48,48,0,0,1,1,4,48,1,22,31,26,5.20311993907671,TE,TE,1,,,,,
"Ebron, Eric",Er.Ebron,PIT,BUF,14,6,5600,7,4600,6,18,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,00-0031387,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/189px-Buffalo_Bills_logo.svg.png' height='12'></img>,E.Ebron,5,5,30,30,0,0,2,3,2,30,0,11,35,19,-1.69028596201679,TE,TE,1,,,,,
"Ebron, Eric",Er.Ebron,PIT,CIN,15,0,5600,0,4400,0,19,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,00-0031387,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,E.Ebron,1,1,0,0,0,0,0,1,0,0,0,0,20,0,-0.445774039952084,TE,TE,1,,,,,
"Ebron, Eric",Er.Ebron,PIT,DAL,9,9.7,5400,11.2,4500,9.7,15,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,00-0031387,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' height='12'></img>,E.Ebron,6,6,22,22,0,0,0,3,3,22,1,12,30,10,2.13962803859613,TE,TE,1,,,,,
"Ebron, Eric",Er.Ebron,PIT,JAC,11,11.6,5400,13.6,4000,11.6,18,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,00-0031387,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png' height='12'></img>,E.Ebron,7,7,36,36,0,0,1,3,4,36,1,14,54,22,-0.14074665424414,TE,TE,1,,,,,
"Ebron, Eric",Er.Ebron,PIT,NYG,1,2.3,5000,2.8,4600,2.3,13,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,00-0031387,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,E.Ebron,2,2,18,18,0,0,0,1,1,18,0,2,39,16,1.28279231255874,TE,TE,1,,,,,
"Ebron, Eric",Er.Ebron,PIT,TEN,7,8,5100,11,4000,8,14,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,00-0031387,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,<img src = 'https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png' height='12'></img>,E.Ebron,8,8,50,50,0,0,2,2,6,50,0,15,64,35,2.61625776675089,TE,TE,1,,,,,
"Eifert, Tyler",Ty.Eifert,JAC,CHI,16,2.7,4600,3.7,3000,2.7,14,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png' height='12'></img>,00-0030549,TE,LTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15788.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15788.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png' height='12'></img>,T.Eifert,5,5,17,17,0,0,0,3,2,17,0,6,38,11,-0.474482877601292,TE,LTE,1,,,,,
"Eifert, Tyler",Ty.Eifert,JAC,CLE,12,9.1,4400,10.6,2600,9.1,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png' height='12'></img>,00-0030549,TE,LTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15788.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15788.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png' height='12'></img>,T.Eifert,4,4,16,16,0,0,1,1,3,16,1,6,34,10,0.0245075990552841,TE,LTE,1,,,,,
"Eifert, Tyler",Ty.Eifert,JAC,HOU,9,6.8,4500,8.8,2700,6.8,13,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png' height='12'></img>,00-0030549,TE,LTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15788.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15788.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png' height='12'></img>,T.Eifert,5,5,48,48,0,0,0,1,4,48,0,24,24,24,3.13359257151024,TE,LTE,1,,,,,
"Eifert, Tyler",Ty.Eifert,JAC,IND,1,1.3,4600,1.8,3300,1.3,13,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png' height='12'></img>,00-0030549,TE,LTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15788.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15788.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png' height='12'></img>,T.Eifert,1,1,8,8,0,0,0,0,1,8,0,7,1,1,0.578705271240324,TE,LTE,1,,,,,
"Eifert, Tyler",Ty.Eifert,JAC,MIA,3,2.1,4900,3.1,3900,2.1,11,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png' height='12'></img>,00-0030549,TE,LTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15788.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15788.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png' height='12'></img>,T.Eifert,3,3,11,11,0,0,0,1,2,11,0,1,18,10,0.180433816334698,TE,LTE,1,,,,,
"Eifert, Tyler",Ty.Eifert,JAC,PIT,11,4.2,4600,5.2,2700,4.2,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png' height='12'></img>,00-0030549,TE,LTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15788.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15788.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,T.Eifert,5,5,32,32,2,0,0,1,2,32,0,1,77,31,-4.72651779215084,TE,LTE,1,,,,,
"Eifert, Tyler",Ty.Eifert,JAC,TEN,14,3.2,4700,4.2,3100,3.2,13,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png' height='12'></img>,00-0030549,TE,LTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15788.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15788.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,<img src = 'https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png' height='12'></img>,T.Eifert,2,2,22,22,0,0,0,0,2,22,0,7,15,15,0.141521848002809,TE,LTE,1,,,,,
"Eifert, Tyler",Ty.Eifert,JAC,BAL,15,6.6,4600,8.1,2900,6.6,12,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png' height='12'></img>,00-0030549,TE,LTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15788.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15788.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,T.Eifert,4,4,51,51,0,0,0,1,3,51,0,13,42,38,3.0151064748643,TE,LTE,1,,,,,
"Eifert, Tyler",Ty.Eifert,JAC,CIN,4,3.2,4800,4.2,3500,3.2,15,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png' height='12'></img>,00-0030549,TE,LTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15788.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15788.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,T.Eifert,6,6,22,22,1,0,1,3,2,22,0,13,34,9,-5.11777584287451,TE,LTE,1,,,,,
"Eifert, Tyler",Ty.Eifert,JAC,GNB,10,2.5,4600,3.5,2700,2.5,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png' height='12'></img>,00-0030549,TE,LTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15788.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15788.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,T.Eifert,4,4,15,15,1,0,1,1,2,15,0,2,30,13,-6.36758465689704,TE,LTE,1,,,,,
"Eifert, Tyler",Ty.Eifert,JAC,HOU,5,3.1,4500,4.6,3400,3.1,12,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png' height='12'></img>,00-0030549,TE,LTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15788.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15788.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png' height='12'></img>,T.Eifert,7,7,16,16,0,0,0,4,3,16,0,14,48,2,-1.1710248189047,TE,LTE,1,,,,,
"Eifert, Tyler",Ty.Eifert,JAC,IND,17,1.5,4300,2,2800,1.5,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png' height='12'></img>,00-0030549,TE,LTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15788.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15788.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png' height='12'></img>,T.Eifert,2,2,10,10,0,0,0,1,1,10,0,0,13,10,0.720782675081864,TE,LTE,1,,,,,
"Eifert, Tyler",Ty.Eifert,JAC,MIN,13,7.5,4700,10.5,3000,7.5,12,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png' height='12'></img>,00-0030549,TE,LTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15788.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15788.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png' height='12'></img>,T.Eifert,6,6,45,45,0,0,0,0,6,45,0,15,30,30,5.16774662712123,TE,LTE,1,,,,,
"Eifert, Tyler",Ty.Eifert,JAC,TEN,2,11.1,4600,12.6,3000,11.1,14,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png' height='12'></img>,00-0030549,TE,LTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15788.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15788.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,<img src = 'https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png' height='12'></img>,T.Eifert,6,6,36,36,0,0,1,3,3,36,1,4,88,32,3.64343673019159,TE,LTE,1,,,,,
"Ellefson, Ben",Be.Ellefson,JAC,CLE,12,0,4000,0,2500,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png' height='12'></img>,00-0035823,TE,,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3930900.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3930900.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png' height='12'></img>,B.Ellefson,1,1,0,0,0,0,0,1,0,0,0,0,12,0,-0.860858289990574,TE,TE,1,,,,,
"Ellefson, Ben",Be.Ellefson,JAC,PIT,11,1.5,4000,2,2500,1.5,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png' height='12'></img>,00-0035823,TE,,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3930900.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3930900.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,B.Ellefson,3,3,10,10,1,0,0,1,1,10,0,3,33,7,-2.32157932408154,TE,TE,1,,,,,
"Engram, Evan",Ev.Engram,NYG,ARI,14,2.8,5700,3.8,4300,2.8,17,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,00-0033881,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051876.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051876.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png' height='12'></img>,E.Engram,4,4,18,18,0,0,0,2,2,18,0,13,23,5,-0.350597245676909,TE,TE,1,,,,,
"Engram, Evan",Ev.Engram,NYG,CLE,15,6.6,5500,8.6,4100,6.6,18,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,00-0033881,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051876.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051876.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png' height='12'></img>,E.Engram,7,7,46,46,0,0,1,3,4,46,0,18,63,28,-1.5976088551688,TE,TE,1,,,,,
"Engram, Evan",Ev.Engram,NYG,DAL,17,2.7,5400,3.7,3700,2.7,14,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,00-0033881,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051876.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051876.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' height='12'></img>,E.Engram,4,4,17,17,1,0,1,1,2,17,0,8,42,9,-3.87519051646814,TE,TE,1,,,,,
"Engram, Evan",Ev.Engram,NYG,PHI,10,2.5,5600,3.5,4500,2.5,16,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,00-0033881,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051876.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051876.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,E.Engram,3,3,15,15,0,0,0,1,2,15,0,7,23,8,1.12820748891681,TE,TE,1,,,,,
"Engram, Evan",Ev.Engram,NYG,PIT,1,1.9,6300,2.9,5200,1.9,17,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,00-0033881,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051876.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051876.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,E.Engram,7,7,9,9,1,0,2,4,2,9,0,3,33,6,-8.55100470498073,TE,TE,1,,,,,
